row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
20004683,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,21,J9060,CPT/HCPCS,INJ CISPLATIN POWDER/SOLUTION 10 MG,240,"Medications (injections, infusions, other forms)",85,222,$896.37 ,$42.68 ,$0.00 ,$896.37 ,$42.68 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20007011,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,13,87075,CPT/HCPCS,CULTR BACTERIA EXCEPT BLOOD,206,"Microscopic examination (e.g., lab, toxicology)",19,156,$69.23 ,$5.32 ,$0.00 ,$69.23 ,$5.32 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20009651,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,35,72170,CPT/HCPCS,X-RAY EXAM OF PELVIS,226,Radiology - Diagnostic (other),50,405,$404.53 ,$11.55 ,$0.00 ,$354.44 ,$10.12 ,$0.00 ,$50.09 ,$1.43 ,$0.00 
20011067,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,18,E0240,CPT/HCPCS,BATH/SHOWER CHAIR W/WO WHLS ANY SZ,243,DME and supplies,18,206,"$10,354.08 ",$575.22 ,$140.77 ,"$10,329.92 ",$573.88 ,$135.95 ,$24.16 ,$1.34 ,$0.00 
20012723,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,15,83615,CPT/HCPCS,LACTATE (LD) (LDH) ENZYME,233,Laboratory - Chemistry and hematology,23,173,$0.89 ,$0.05 ,$0.00 ,$0.89 ,$0.05 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20015147,2019,53,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,78,83880,CPT/HCPCS,ASSAY OF NATRIURETIC PEPTIDE,233,Laboratory - Chemistry and hematology,104,865,$839.81 ,$10.76 ,$0.00 ,$839.81 ,$10.76 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20018387,2019,53,Hennepin,MEDICARE,2,19 - 44 years,F,45,82950,CPT/HCPCS,GLUCOSE TEST,233,Laboratory - Chemistry and hematology,56,540,$316.53 ,$7.03 ,$4.39 ,$316.53 ,$7.03 ,$4.39 ,$0.00 ,$0.00 ,$0.00 
20019899,2019,53,Hennepin,MEDICARE,2,19 - 44 years,F,42,J0330,CPT/HCPCS,INJ SUCCINYLCHOLINE CHLORID UP 20MG,240,"Medications (injections, infusions, other forms)",254,496,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20022947,2019,53,Hennepin,MEDICARE,2,19 - 44 years,M,12,G0300,CPT/HCPCS,DIR SNS LPN HH/HOSPCE SET EA 15 MIN,236,"Non-hospital-based care (home health, hospice)",323,144,"$4,522.65 ",$376.88 ,$0.00 ,"$4,522.65 ",$376.88 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20025323,2019,53,Hennepin,MEDICARE,3,45 - 64 years,F,12,50360,CPT/HCPCS,TRANSPLANTATION OF KIDNEY,105,Kidney transplant,14,144,"$26,230.57 ","$2,185.88 ","$2,320.39 ","$21,059.66 ","$1,754.97 ","$1,855.65 ","$5,170.91 ",$430.90 ,$464.74 
20026667,2019,53,Hennepin,MEDICARE,3,45 - 64 years,F,43,86335,CPT/HCPCS,IMMUNFIX E-PHORSIS/URINE/CSF,235,Laboratory - Other,87,494,"$1,298.16 ",$30.18 ,$31.96 ,"$1,209.15 ",$28.11 ,$29.31 ,$89.01 ,$2.07 ,$0.00 
20027723,2019,53,Hennepin,MEDICARE,3,45 - 64 years,F,12,A4389,CPT/HCPCS,OST POUCH DRNBL BARR BUILT-IN CONVX,243,DME and supplies,48,144,"$6,395.34 ",$532.94 ,$317.04 ,"$5,023.04 ",$418.58 ,$263.88 ,"$1,372.30 ",$114.35 ,$60.83 
20029571,2019,53,Hennepin,MEDICARE,3,45 - 64 years,F,26,V5275,CPT/HCPCS,EAR IMPRESSION EACH,242,Hearing devices and audiology supplies,36,312,$50.00 ,$1.92 ,$0.00 ,$50.00 ,$1.92 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20031971,2019,53,Hennepin,MEDICARE,3,45 - 64 years,M,11,77081,CPT/HCPCS,DXA BONE DENSITY/PERIPHERAL,226,Radiology - Diagnostic (other),18,132,$220.10 ,$20.00 ,$31.73 ,$220.10 ,$20.00 ,$31.73 ,$0.00 ,$0.00 ,$0.00 
20033363,2019,53,Hennepin,MEDICARE,3,45 - 64 years,M,176,99211,CPT/HCPCS,OFFICE O/P EST MINIMAL PROB,300,Office/outpatient services - Office visits,468,"2,067","$10,903.50 ",$61.95 ,$22.97 ,"$7,736.27 ",$43.95 ,$18.04 ,"$3,167.23 ",$17.99 ,$4.60 
20035187,2019,53,Hennepin,MEDICARE,3,45 - 64 years,M,134,R0070,CPT/HCPCS,TRANS PRTBL XRAY EQP&PERS-TRIP 1 PT,239,"Transportation - Patient, provider, equipment",208,"1,514","$26,410.24 ",$197.09 ,$161.59 ,"$21,669.50 ",$161.71 ,$128.75 ,"$4,740.74 ",$35.37 ,$32.84 
20037395,2019,53,Hennepin,MEDICARE,4,65 - 74 years,F,192,4040F,CPT/HCPCS,PNEUMOC VAC/ADMIN/RCVD,998,CPT codes not classified (F codes),453,"2,290",$0.15 ,$0.00 ,$0.00 ,$0.15 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20038787,2019,53,Hennepin,MEDICARE,4,65 - 74 years,F,13,80361,CPT/HCPCS,OPIATES 1 OR MORE,235,Laboratory - Other,16,156,$39.48 ,$3.03 ,$0.00 ,$39.48 ,$3.03 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20039915,2019,53,Hennepin,MEDICARE,4,65 - 74 years,F,425,93351,CPT/HCPCS,STRESS TTE COMPLETE,193,Ultrasound - Heart (echocardiogram) - Diagnostic,551,"5,094","$89,000.85 ",$209.41 ,$94.48 ,"$77,685.06 ",$182.78 ,$90.27 ,"$11,315.79 ",$26.62 ,$17.22 
20040803,2019,53,Hennepin,MEDICARE,4,65 - 74 years,F,100,C1781,CPT/HCPCS,MESH,243,DME and supplies,102,"1,200","$1,395.91 ",$13.95 ,$0.00 ,"$1,395.91 ",$13.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20041955,2019,53,Hennepin,MEDICARE,4,65 - 74 years,F,13,L0120,CPT/HCPCS,CERVICAL FLEX NONADJUSTABLE PREFAB,243,DME and supplies,14,156,$821.30 ,$63.17 ,$25.82 ,$791.11 ,$60.85 ,$20.59 ,$30.19 ,$2.32 ,$0.00 
20044475,2019,53,Hennepin,MEDICARE,4,65 - 74 years,M,138,36430,CPT/HCPCS,BLOOD TRANSFUSION SERVICE,222,Blood and blood product transfusion,517,"1,430","$61,641.56 ",$446.67 ,$0.00 ,"$61,140.32 ",$443.04 ,$0.00 ,$501.24 ,$3.63 ,$0.00 
20046179,2019,53,Hennepin,MEDICARE,4,65 - 74 years,M,244,82044,CPT/HCPCS,UR ALBUMIN SEMIQUANTITATIVE,206,"Microscopic examination (e.g., lab, toxicology)",278,"2,910","$1,672.18 ",$6.85 ,$6.19 ,"$1,668.36 ",$6.83 ,$6.13 ,$3.82 ,$0.01 ,$0.00 
20047043,2019,53,Hennepin,MEDICARE,4,65 - 74 years,M,18,92943,CPT/HCPCS,PRQ CARD REVASC CHRONIC 1VSL,45,PTCA (percutaneous transluminal coronary angio.),20,210,"$11,790.78 ",$655.04 ,$657.87 ,"$10,959.02 ",$608.83 ,$657.67 ,$831.76 ,$46.20 ,$0.00 
20047979,2019,53,Hennepin,MEDICARE,4,65 - 74 years,M,180,C1760,CPT/HCPCS,CLOSURE DEVICE VASCULAR,243,DME and supplies,211,"2,144",$17.07 ,$0.09 ,$0.00 ,$17.07 ,$0.09 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20049707,2019,53,Hennepin,MEDICARE,4,65 - 74 years,M,62,S9131,CPT/HCPCS,PHYSICAL THERAPY; HOME PER DIEM,236,"Non-hospital-based care (home health, hospice)",242,735,"$37,682.23 ",$607.77 ,$539.12 ,"$37,682.23 ",$607.77 ,$539.12 ,$0.00 ,$0.00 ,$0.00 
20051459,2019,53,Hennepin,MEDICARE,5,75 years and older,F,13,31625,CPT/HCPCS,BRONCHOSCOPY W/BIOPSY(S),37,Bronchoscopy and biopsy - Diagnostic,18,145,"$6,819.74 ",$524.59 ,$77.83 ,"$6,120.36 ",$470.79 ,$76.47 ,$699.38 ,$53.79 ,$2.56 
20053067,2019,53,Hennepin,MEDICARE,5,75 years and older,F,522,77066,CPT/HCPCS,DX MAMMO INCL CAD BI,182,Mammography,797,"6,207","$75,527.09 ",$144.68 ,$169.01 ,"$64,441.06 ",$123.45 ,$134.66 ,"$11,086.03 ",$21.23 ,$10.06 
20053955,2019,53,Hennepin,MEDICARE,5,75 years and older,F,543,88112,CPT/HCPCS,CYTOPATH CELL ENHANCE TECH,234,Pathology,973,"6,097","$28,284.64 ",$52.08 ,$30.02 ,"$24,796.98 ",$45.66 ,$30.02 ,"$3,487.66 ",$6.42 ,$5.81 
20054819,2019,53,Hennepin,MEDICARE,5,75 years and older,F,30,A4310,CPT/HCPCS,INSRTION TRAY W/O DRN BAG&W/O CATH,243,DME and supplies,147,336,"$1,456.97 ",$48.56 ,$28.02 ,"$1,371.63 ",$45.72 ,$25.11 ,$85.34 ,$2.84 ,$0.76 
19141572,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,17,A4253,CPT/HCPCS,BLD GLU TST/REAGT STRIPS HOM MON-50,243,DME and supplies,57,204,$266.55 ,$15.67 ,$9.99 ,$266.55 ,$15.67 ,$9.99 ,$0.00 ,$0.00 ,$0.00 
19145940,2019,7,Beltrami,MEDICARE,3,45 - 64 years,F,13,88341,CPT/HCPCS,IMMUNOHISTO ANTB ADDL SLIDE,234,Pathology,34,144,"$1,846.35 ",$142.02 ,$87.32 ,"$1,346.30 ",$103.56 ,$69.57 ,$500.05 ,$38.46 ,$11.92 
18966758,2019,1,Aitkin,COMMERCIAL,3,45 - 64 years,F,17,A7035,CPT/HCPCS,HEADGEAR USED W/POS ARWAY PRSS DEVC,243,DME and supplies,22,202,$543.51 ,$31.97 ,$30.33 ,$330.73 ,$19.45 ,$18.84 ,$212.78 ,$12.51 ,$0.00 
18972014,2019,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,16,84450,CPT/HCPCS,TRANSFERASE (AST) (SGOT),233,Laboratory - Chemistry and hematology,24,184,$283.82 ,$17.73 ,$23.00 ,$283.82 ,$17.73 ,$23.00 ,$0.00 ,$0.00 ,$0.00 
18975974,2019,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,26,71260,CPT/HCPCS,CT THORAX DX C+,178,CT scan - Chest,67,297,"$18,201.57 ",$700.06 ,$414.62 ,"$17,881.57 ",$687.75 ,$414.62 ,$320.00 ,$12.30 ,$0.00 
18982190,2019,1,Aitkin,MEDICARE,3,45 - 64 years,M,78,85027,CPT/HCPCS,COMPLETE CBC AUTOMATED,233,Laboratory - Chemistry and hematology,119,913,$223.69 ,$2.86 ,$0.00 ,$223.69 ,$2.86 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
18986006,2019,1,Aitkin,MEDICARE,4,65 - 74 years,M,11,72141,CPT/HCPCS,MRI NECK SPINE W/O DYE,198,MRI (magnetic resonance imaging),19,131,"$6,253.66 ",$568.51 ,$613.86 ,"$5,220.73 ",$474.61 ,$613.86 ,"$1,032.93 ",$93.90 ,$0.00 
18988766,2019,1,Aitkin,MEDICARE,5,75 years and older,F,36,88342,CPT/HCPCS,IMMUNOHISTO ANTB 1ST STAIN,234,Pathology,75,412,"$2,253.73 ",$62.60 ,$36.75 ,"$2,077.23 ",$57.70 ,$36.34 ,$176.50 ,$4.90 ,$0.00 
18991766,2019,1,Aitkin,MEDICARE,5,75 years and older,M,358,G0008,CPT/HCPCS,ADMINISTRATION INFLUENZA VIRUS VACC,228,Prophylactic vaccinations and inoculations,376,"4,289","$4,426.63 ",$12.36 ,$14.70 ,"$4,426.63 ",$12.36 ,$14.70 ,$0.00 ,$0.00 ,$0.00 
18993710,2019,3,Anoka,COMMERCIAL,1,18 years and under,F,18,94375,CPT/HCPCS,RESPIRATORY FLOW VOLUME LOOP,38,Lung and bronchus procedures - Diagnostic (other),38,215,"$2,163.82 ",$120.21 ,$105.74 ,"$1,508.39 ",$83.79 ,$60.08 ,$655.43 ,$36.41 ,$0.00 
18995942,2019,3,Anoka,COMMERCIAL,1,18 years and under,M,636,92004,CPT/HCPCS,EYE EXAM NEW PATIENT,220,Ophthalmologic/otologic diagnosis and treatment,645,"7,459","$99,809.05 ",$156.93 ,$159.00 ,"$91,214.92 ",$143.41 ,$139.00 ,"$8,594.13 ",$13.51 ,$0.00 
18997982,2019,3,Anoka,COMMERCIAL,2,19 - 44 years,F,53,58662,CPT/HCPCS,LAPAROSCOPY EXCISE LESIONS,132,Female organ procedures - Therapeutic OR (other),99,607,"$296,774.54 ","$5,599.51 ","$4,590.73 ","$263,567.71 ","$4,972.97 ","$3,597.54 ","$33,206.83 ",$626.54 ,$0.00 
18999158,2019,3,Anoka,COMMERCIAL,2,19 - 44 years,F,"1,430",87340,CPT/HCPCS,HEPATITIS B SURFACE AG IA,206,"Microscopic examination (e.g., lab, toxicology)","1,495","16,477","$28,483.94 ",$19.91 ,$19.40 ,"$27,427.01 ",$19.17 ,$18.94 ,"$1,056.93 ",$0.73 ,$0.00 
19000958,2019,3,Anoka,COMMERCIAL,2,19 - 44 years,M,47,351,REV,CT Scan/Head,50012,CT scans,53,507,"$19,219.05 ",$408.91 ,$0.00 ,"$18,446.70 ",$392.48 ,$0.00 ,$772.35 ,$16.43 ,$0.00 
19003070,2019,3,Anoka,COMMERCIAL,2,19 - 44 years,M,30,94060,CPT/HCPCS,EVALUATION OF WHEEZING,38,Lung and bronchus procedures - Diagnostic (other),40,351,"$8,186.29 ",$272.87 ,$184.22 ,"$5,180.93 ",$172.69 ,$146.04 ,"$3,005.36 ",$100.17 ,$0.00 
19005470,2019,3,Anoka,COMMERCIAL,3,45 - 64 years,F,11,52005,CPT/HCPCS,CYSTOSCOPY & URETER CATHETER,102,Ureteral catheterization,15,132,"$17,772.76 ","$1,615.70 ",$369.62 ,"$16,098.84 ","$1,463.53 ",$369.62 ,"$1,673.92 ",$152.17 ,$0.00 
19006886,2019,3,Anoka,COMMERCIAL,3,45 - 64 years,F,21,88300,CPT/HCPCS,SURGICAL PATH GROSS,234,Pathology,33,252,$319.17 ,$15.19 ,$9.58 ,$308.89 ,$14.70 ,$9.58 ,$10.28 ,$0.48 ,$0.00 
19008206,2019,3,Anoka,COMMERCIAL,3,45 - 64 years,F,35,J2795,CPT/HCPCS,INJ ROPIVACAINE HYDROCHLORID 1 MG,240,"Medications (injections, infusions, other forms)",58,418,$726.38 ,$20.75 ,$8.23 ,$649.68 ,$18.56 ,$3.60 ,$76.70 ,$2.19 ,$0.00 
19010486,2019,3,Anoka,COMMERCIAL,3,45 - 64 years,M,19,77073,CPT/HCPCS,X-RAYS BONE LENGTH STUDIES,226,Radiology - Diagnostic (other),20,223,"$1,800.70 ",$94.77 ,$90.09 ,"$1,402.25 ",$73.80 ,$83.74 ,$398.45 ,$20.97 ,$0.00 
19011710,2019,3,Anoka,COMMERCIAL,3,45 - 64 years,M,49,97810,CPT/HCPCS,ACUPUNCT W/O STIMUL 15 MIN,213,Physical/occupational/speech therapy - Exercises,325,581,"$12,393.13 ",$252.92 ,$121.08 ,"$9,179.87 ",$187.34 ,$69.78 ,"$3,213.26 ",$65.57 ,$0.00 
19015286,2019,3,Anoka,COMMERCIAL,4,65 - 74 years,M,42,17110,CPT/HCPCS,DESTRUCT B9 LESION 1-14,170,Skin lesion - Excision,52,503,"$5,842.66 ",$139.11 ,$111.66 ,"$4,755.31 ",$113.22 ,$86.19 ,"$1,087.35 ",$25.88 ,$0.00 
19019558,2019,3,Anoka,COMMERCIAL,5,75 years and older,M,38,92133,CPT/HCPCS,CMPTR OPHTH IMG OPTIC NERVE,220,Ophthalmologic/otologic diagnosis and treatment,39,456,$544.73 ,$14.33 ,$7.53 ,$544.73 ,$14.33 ,$7.53 ,$0.00 ,$0.00 ,$0.00 
19021766,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,11,87329,CPT/HCPCS,GIARDIA AG IA,206,"Microscopic examination (e.g., lab, toxicology)",12,117,$149.29 ,$13.57 ,$13.31 ,$149.29 ,$13.57 ,$13.31 ,$0.00 ,$0.00 ,$0.00 
19024622,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,19,86765,CPT/HCPCS,RUBEOLA ANTIBODY,235,Laboratory - Other,19,183,$239.85 ,$12.62 ,$14.30 ,$239.85 ,$12.62 ,$14.30 ,$0.00 ,$0.00 ,$0.00 
19026062,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,545,T2003,CPT/HCPCS,NON-EMERG TRNSPRT; ENCOUNTER/TRIP,239,"Transportation - Patient, provider, equipment","27,666","6,331","$349,126.50 ",$640.59 ,$80.00 ,"$349,126.50 ",$640.59 ,$80.00 ,$0.00 ,$0.00 ,$0.00 
19027934,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,16,81241,CPT/HCPCS,F5 GENE,234,Pathology,16,188,"$1,097.77 ",$68.61 ,$77.66 ,"$1,097.77 ",$68.61 ,$77.66 ,$0.00 ,$0.00 ,$0.00 
19029302,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,50,A7030,CPT/HCPCS,FULL FCE MASK POS ARWAY PRSS DEV EA,243,DME and supplies,74,583,"$10,649.64 ",$212.99 ,$180.47 ,"$10,646.44 ",$212.92 ,$180.47 ,$3.20 ,$0.06 ,$0.00 
19031990,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,78,84100,CPT/HCPCS,ASSAY OF PHOSPHORUS,233,Laboratory - Chemistry and hematology,215,873,$357.35 ,$4.58 ,$0.70 ,$357.35 ,$4.58 ,$0.70 ,$0.00 ,$0.00 ,$0.00 
19033406,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,173,H0020,CPT/HCPCS,ALCOHL&/RX SRVC;METHDONE ADMN&/SRVC,219,"Alcohol and drug management, treatment, and rehab.","42,806","1,974","$732,994.97 ","$4,236.96 ","$4,685.38 ","$732,001.02 ","$4,231.21 ","$4,588.84 ",$993.95 ,$5.74 ,$0.00 
19035782,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,105,80306,CPT/HCPCS,DRUG TEST PRSMV INSTRMNT,235,Laboratory - Other,159,"1,203","$1,951.93 ",$18.58 ,$17.11 ,"$1,945.53 ",$18.52 ,$16.49 ,$6.40 ,$0.06 ,$0.00 
19036886,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,280,99244,CPT/HCPCS,OFFICE CONSULTATION,303,Consultations,314,"3,222","$41,397.85 ",$147.84 ,$135.58 ,"$39,523.35 ",$141.15 ,$132.58 ,"$1,874.50 ",$6.69 ,$3.00 
19038638,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,11,11301,CPT/HCPCS,SHAVE SKIN LESION 0.6-1.0 CM,170,Skin lesion - Excision,14,125,"$1,071.08 ",$97.37 ,$98.55 ,"$1,040.08 ",$94.55 ,$95.55 ,$31.00 ,$2.81 ,$0.00 
19040990,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,212,99291,CPT/HCPCS,CRITICAL CARE FIRST HOUR,305,Critical care services,638,"2,136","$95,005.58 ",$448.13 ,$171.89 ,"$94,982.28 ",$448.02 ,$171.89 ,$23.30 ,$0.10 ,$0.00 
19043174,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,63,92004,CPT/HCPCS,EYE EXAM NEW PATIENT,220,Ophthalmologic/otologic diagnosis and treatment,66,711,"$4,864.70 ",$77.21 ,$100.29 ,"$4,368.70 ",$69.34 ,$88.59 ,$496.00 ,$7.87 ,$0.00 
19047110,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,36,81001,CPT/HCPCS,URINALYSIS AUTO W/SCOPE,206,"Microscopic examination (e.g., lab, toxicology)",46,399,$104.83 ,$2.91 ,$0.00 ,$104.83 ,$2.91 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19050854,2019,3,Anoka,MEDICARE,2,19 - 44 years,M,19,72100,CPT/HCPCS,X-RAY EXAM L-S SPINE 2/3 VWS,226,Radiology - Diagnostic (other),36,228,$854.01 ,$44.94 ,$36.38 ,$567.85 ,$29.88 ,$28.99 ,$286.16 ,$15.06 ,$7.39 
19053950,2019,3,Anoka,MEDICARE,3,45 - 64 years,F,43,77001,CPT/HCPCS,FLUOROGUIDE FOR VEIN DEVICE,226,Radiology - Diagnostic (other),91,480,$961.11 ,$22.35 ,$18.43 ,$816.98 ,$18.99 ,$14.75 ,$144.13 ,$3.35 ,$3.69 
19055486,2019,3,Anoka,MEDICARE,3,45 - 64 years,F,99,C1769,CPT/HCPCS,GUIDE WIRE,243,DME and supplies,161,"1,129",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19058078,2019,3,Anoka,MEDICARE,3,45 - 64 years,M,16,77012,CPT/HCPCS,CT SCAN FOR NEEDLE BIOPSY,180,CT scan - Other,28,177,"$1,110.48 ",$69.40 ,$73.63 ,$924.86 ,$57.80 ,$58.95 ,$185.62 ,$11.60 ,$14.76 
19059734,2019,3,Anoka,MEDICARE,3,45 - 64 years,M,164,G0299,CPT/HCPCS,DIR SNS RN HH/HOSPICE SET EA 15 MIN,236,"Non-hospital-based care (home health, hospice)","2,230","1,764","$125,893.41 ",$767.64 ,$0.00 ,"$125,393.41 ",$764.59 ,$0.00 ,$500.00 ,$3.04 ,$0.00 
19062878,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,18,81317,CPT/HCPCS,PMS2 GENE FULL SEQ ANALYSIS,234,Pathology,22,216,"$10,618.36 ",$589.90 ,$662.97 ,"$10,618.36 ",$589.90 ,$662.97 ,$0.00 ,$0.00 ,$0.00 
19064078,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,26,99402,CPT/HCPCS,PREVENTIVE COUNSELING INDIV,310,Office/outpatient services - Preventive visits,26,312,$621.23 ,$23.89 ,$0.00 ,$621.23 ,$23.89 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19067222,2019,3,Anoka,MEDICARE,4,65 - 74 years,M,17,5010F,CPT/HCPCS,MACUL RESULT PHY/QHP MNG DM,998,CPT codes not classified (F codes),21,204,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19068662,2019,3,Anoka,MEDICARE,4,65 - 74 years,M,14,90960,CPT/HCPCS,ESRD SRV 4 VISITS P MO 20+,231,Therapeutic procedures - Other,90,157,"$25,193.99 ","$1,799.57 ","$1,668.27 ","$21,158.76 ","$1,511.34 ","$1,418.19 ","$4,035.23 ",$288.23 ,$283.15 
19148820,2019,7,Beltrami,MEDICARE,3,45 - 64 years,M,26,Q3014,CPT/HCPCS,TELEHEALTH ORIG SITE FACILITY FEE,245,Telehealth,132,312,"$2,318.33 ",$89.16 ,$64.53 ,"$1,776.05 ",$68.30 ,$48.84 ,$542.28 ,$20.85 ,$13.07 
19151268,2019,7,Beltrami,MEDICARE,4,65 - 74 years,F,20,G0156,CPT/HCPCS,SRVC HH/HOSPICE AIDE EA 15 MIN,236,"Non-hospital-based care (home health, hospice)",143,215,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19154364,2019,7,Beltrami,MEDICARE,5,75 years and older,F,224,307,REV,Urology Tests,50009,Laboratory and pathology services,295,"2,471",$445.66 ,$1.98 ,$0.00 ,$443.38 ,$1.97 ,$0.00 ,$2.28 ,$0.01 ,$0.00 
19156644,2019,7,Beltrami,MEDICARE,5,75 years and older,F,224,J3010,CPT/HCPCS,INJECTION FENTANYL CITRATE 0.1 MG,240,"Medications (injections, infusions, other forms)",380,"2,649",$99.74 ,$0.44 ,$0.00 ,$85.21 ,$0.38 ,$0.00 ,$14.53 ,$0.06 ,$0.00 
19158924,2019,7,Beltrami,MEDICARE,5,75 years and older,M,24,C1760,CPT/HCPCS,CLOSURE DEVICE VASCULAR,243,DME and supplies,26,285,$20.91 ,$0.87 ,$0.00 ,$20.91 ,$0.87 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19161540,2019,9,Benton,COMMERCIAL,1,18 years and under,M,59,97110,CPT/HCPCS,THERAPEUTIC EXERCISES,213,Physical/occupational/speech therapy - Exercises,273,690,"$14,308.71 ",$242.52 ,$58.73 ,"$9,504.96 ",$161.10 ,$22.78 ,"$4,803.75 ",$81.41 ,$7.29 
19163604,2019,9,Benton,COMMERCIAL,2,19 - 44 years,F,53,J1050,CPT/HCPCS,INJ MEDROXYPROGESTERNE ACETATE 1 MG,240,"Medications (injections, infusions, other forms)",171,596,"$17,322.08 ",$326.83 ,$343.80 ,"$17,166.08 ",$323.88 ,$343.80 ,$156.00 ,$2.94 ,$0.00 
19166628,2019,9,Benton,COMMERCIAL,3,45 - 64 years,F,69,90688,CPT/HCPCS,IIV4 VACCINE SPLT 0.5 ML IM,228,Prophylactic vaccinations and inoculations,69,820,"$2,041.10 ",$29.58 ,$34.00 ,"$2,041.10 ",$29.58 ,$34.00 ,$0.00 ,$0.00 ,$0.00 
19171716,2019,9,Benton,COMMERCIAL,5,75 years and older,M,13,99285,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,20,150,"$2,532.28 ",$194.79 ,$96.04 ,"$2,482.28 ",$190.94 ,$96.04 ,$50.00 ,$3.84 ,$0.00 
19175052,2019,9,Benton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,30,73562,CPT/HCPCS,X-RAY EXAM OF KNEE 3,226,Radiology - Diagnostic (other),46,349,$847.63 ,$28.25 ,$27.15 ,$844.43 ,$28.14 ,$27.15 ,$3.20 ,$0.10 ,$0.00 
19177212,2019,9,Benton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,30,90833,CPT/HCPCS,PSYTX W PT W E/M 30 MIN,218,"Psychological and psychiatric evaluation, therapy",89,351,"$5,193.85 ",$173.12 ,$128.47 ,"$5,193.85 ",$173.12 ,$128.47 ,$0.00 ,$0.00 ,$0.00 
19180788,2019,9,Benton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,40,99239,CPT/HCPCS,HOSPITAL DISCHARGE DAY,302,Hospital inpatient services,66,447,"$3,515.70 ",$87.89 ,$78.30 ,"$3,515.70 ",$87.89 ,$78.30 ,$0.00 ,$0.00 ,$0.00 
